date,phc_id,state,district,city,latitude,longitude,medicine,medicine_category,patient_count,opd_count,ipd_count,disease_cases,mortality,opening_stock,received_quantity,dispensed_quantity,closing_stock,current_stock,daily_consumption,supply_lead_time,incoming_supply,bed_occupancy,medicine_availability,temperature,rainfall,humidity,vaccination_coverage,previous_7_day_demand,previous_30_day_demand,next_7_day_demand,future_stock_min,stock_out
2023-11-29,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,99,89,10,17,0,1294,0,149,1145,1145,149,3,0,0.5334052342715162,1.0,35.62298725155688,3.1629587835115784,38.8811997193985,0.7035006101598874,1198.0,5514.0,1420.0,533.0,0
2023-11-30,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,142,127,15,34,0,1145,0,233,912,912,233,2,0,0.6951446360735751,1.0,17.054458374049993,4.82906284060511,31.082148689140958,0.6890646615663724,1161.0,5481.0,1349.0,533.0,0
2023-12-01,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,99,89,10,13,0,912,0,138,774,774,138,1,0,0.5039839679557687,1.0,28.017810902910277,1.7331312938110472,56.30592142541619,0.8275413002561239,1230.0,5486.0,1435.0,533.0,0
2023-12-02,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,111,99,12,15,0,774,0,241,533,533,241,3,0,0.5957970220189208,1.0,33.69876993348463,2.784636803195481,20.495180010430577,0.7274199813058798,1246.0,5480.0,1451.0,1882.0,0
2023-12-03,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,143,128,15,51,0,533,2800,179,3154,3154,179,2,2800,0.6616056162726156,1.0,42.12342126459582,1.1090620260089508,58.0413248638732,0.9478865251787083,1289.0,5589.0,1477.0,1677.0,0
2023-12-04,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,78,70,8,22,0,3154,0,283,2871,2871,283,5,0,0.4388541635135931,1.0,31.827550161102774,3.2908397116602615,44.838002036595086,0.6179315327417957,1285.0,5557.0,1397.0,1474.0,0
2023-12-05,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,52,46,6,10,0,2871,0,192,2679,2679,192,1,0,0.3125044601381858,1.0,25.685130851670955,4.979817576754183,32.246250970168674,0.7284706522598192,1405.0,5694.0,1401.0,1278.0,0
2023-12-06,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,140,126,14,32,0,2679,0,154,2525,2525,154,4,0,0.7403843138374573,1.0,19.69015254079217,1.4885704198222682,38.01330939628765,0.6884097369668716,1415.0,5697.0,1390.0,1135.0,0
2023-12-07,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,54,48,6,8,0,2525,0,162,2363,2363,162,5,0,0.3492318666226758,1.0,26.744874970695683,0.8905859103302655,57.678627634767125,0.796774195179584,1420.0,5690.0,1506.0,857.0,0
2023-12-08,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,264,237,27,54,0,2363,0,224,2139,2139,224,1,0,1.0,1.0,29.42971821520831,0.8056517310502403,30.843185892420944,0.7846053000309823,1349.0,5594.0,1500.0,639.0,0
2023-12-09,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,245,220,25,81,0,2139,0,257,1882,1882,257,5,0,1.0,1.0,25.536263521678322,1.2144427721861488,49.202133191352175,0.6403396010039435,1435.0,5592.0,1489.0,393.0,0
2023-12-10,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,64,57,7,24,0,1882,0,205,1677,1677,205,1,0,0.366167925422191,1.0,27.33894647112084,4.012928931280702,23.728107771909922,0.8948598432833503,1451.0,5639.0,1432.0,393.0,0
2023-12-11,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,244,219,25,64,0,1677,0,203,1474,1474,203,2,0,1.0,1.0,31.39695210584747,0.4218100451665213,25.134185793892936,0.6512054352050186,1477.0,5681.0,1491.0,393.0,0
2023-12-12,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,125,112,13,40,0,1474,0,196,1278,1278,196,5,0,0.7745218506833008,1.0,25.879763162425114,2.494292759638623,29.099812680330437,0.8432531486106227,1397.0,5717.0,1483.0,393.0,0
2023-12-13,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,189,170,19,71,1,1278,0,143,1135,1135,143,2,0,0.9207542390593002,1.0,37.43568785266099,0.10035057951531756,55.149171332020416,0.9149311221180362,1401.0,5770.0,1474.0,393.0,0
2023-12-14,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,165,148,17,22,0,1135,0,278,857,857,278,4,0,0.8064247124346514,1.0,21.80939496024133,4.564657667409086,32.2402563433248,0.7312581174997104,1390.0,5715.0,1370.0,393.0,0
2023-12-15,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,62,55,7,20,0,857,0,218,639,639,218,1,0,0.3253677171125052,1.0,32.592400999168476,3.4389159890791654,44.2823933505808,0.8270879939740687,1506.0,5829.0,1343.0,393.0,0
2023-12-16,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,225,202,23,78,1,639,0,246,393,393,246,1,0,0.975111520620387,1.0,21.330789328834875,2.0757018163244556,27.87621469181119,0.7174984115549041,1500.0,5895.0,1302.0,1891.0,0
2023-12-17,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,204,183,21,39,0,393,2800,148,3045,3045,148,2,2800,0.970084647468667,1.0,27.698859647569,1.8814917490643097,48.18546164308951,0.9164077905611716,1489.0,5905.0,1317.0,1728.0,0
2023-12-18,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,200,180,20,27,0,3045,0,262,2783,2783,262,3,0,1.0,1.0,44.68991776036147,3.526957914487614,54.6403076218194,0.7693627107849046,1432.0,5879.0,1217.0,1566.0,0
2023-12-19,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,55,49,6,11,0,2783,0,188,2595,2595,188,1,0,0.2658007741806091,1.0,32.441400337095644,2.4614868140880315,20.055958176820972,0.6312397640263383,1491.0,5884.0,1168.0,1427.0,0
2023-12-20,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,78,70,8,15,0,2595,0,134,2461,2461,134,4,0,0.39305498646106857,1.0,39.36999964687722,3.1925726949813087,36.50153146933701,0.9086425413618588,1483.0,5875.0,1170.0,1291.0,0
2023-12-21,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,207,186,21,39,0,2461,0,174,2287,2287,174,1,0,0.8699960015946955,1.0,16.48107821280908,4.449008115353525,23.712548910141553,0.8246062415978078,1474.0,5751.0,1209.0,1078.0,0
2023-12-22,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,75,67,8,7,0,2287,0,191,2096,2096,191,1,0,0.46054724831785826,1.0,44.90009773299156,3.2075278176281214,51.919485503397205,0.6355430361613333,1370.0,5805.0,1169.0,927.0,0
2023-12-23,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,238,214,24,61,0,2096,0,205,1891,1891,205,1,0,1.0,1.0,22.28482229609514,3.486867285894008,52.143562927774504,0.7111099610714217,1343.0,5810.0,1215.0,676.0,0
2023-12-24,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,ORS Powder,Rehydration,145,130,15,53,0,1891,0,163,1728,1728,163,4,0,0.710826063001383,1.0,16.086038165920293,1.8595852462269096,37.63961208206011,0.9381232660240061,1302.0,5851.0,1209.0,519.0,0
2023-01-01,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,141,126,15,40,0,56,1400,87,1369,1369,87,5,1400,0.6300050240671017,1.0,19.880762959807015,0.2088688178960385,57.33850809172135,0.816123430666829,0.0,0.0,766.0,603.0,0
2023-01-02,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,52,46,6,13,0,1369,0,143,1226,1226,143,5,0,0.26292875444330194,1.0,17.995357626725024,4.133777322601377,20.13215756596535,0.8920847734656949,87.0,87.0,700.0,526.0,0
2023-01-03,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,213,191,22,70,0,1226,0,133,1093,1093,133,5,0,0.9187206950926525,1.0,35.33606560769201,1.56474596490146,29.074192260058112,0.8191508662120071,230.0,230.0,668.0,425.0,0
2023-01-04,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,151,135,16,57,0,1093,0,119,974,974,119,4,0,0.9439673048194165,1.0,30.026277120091414,4.843423208224013,41.107309927065856,0.6395606498172575,363.0,363.0,645.0,329.0,0
2023-01-05,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,42,37,5,6,0,974,0,100,874,874,100,5,0,0.2981703869077442,1.0,23.500686632623133,4.881419660861076,44.79770447422826,0.6946570542553177,482.0,482.0,640.0,234.0,0
2023-01-06,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,85,76,9,27,0,874,0,85,789,789,85,5,0,0.400633596372557,1.0,38.98211300813479,1.6549037561570146,51.378601222996636,0.6144770680631558,582.0,582.0,671.0,234.0,0
2023-01-07,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,125,112,13,38,0,789,0,67,722,722,67,4,0,0.7251247028032588,1.0,31.442444738321328,3.2119074616340653,55.46883094474934,0.7133031951196295,667.0,667.0,713.0,234.0,0
2023-01-08,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,203,182,21,56,0,722,0,119,603,603,119,4,0,1.0,1.0,16.84427170303905,2.2014955882318237,25.12552967590485,0.9064429875003279,734.0,734.0,679.0,234.0,0
2023-01-09,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,144,129,15,37,0,603,0,77,526,526,77,2,0,0.7403833332745238,1.0,24.92411635389022,3.0085277437620066,41.65765819458426,0.8741515032974485,766.0,853.0,680.0,234.0,0
2023-01-10,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,90,81,9,19,0,526,0,101,425,425,101,1,0,0.3633360671438329,1.0,36.73322996376924,3.5860329753160776,50.92035316017847,0.6502497346276239,700.0,930.0,668.0,234.0,0
2023-01-11,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,63,56,7,21,0,425,0,96,329,329,96,5,0,0.28403466500335145,1.0,26.791242903670657,3.12163717223848,59.62132355081879,0.8360979889674868,668.0,1031.0,684.0,234.0,0
2023-01-12,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,154,138,16,52,0,329,0,95,234,234,95,1,0,0.923804581731785,1.0,38.422561269485556,4.41592638232739,52.407719772402196,0.6645945887595708,645.0,1127.0,724.0,910.0,0
2023-01-13,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,134,120,14,39,0,234,1400,116,1518,1518,116,3,1400,0.5943632231348316,1.0,19.155350832078486,0.017658807877173333,29.81279207781689,0.6680512110597353,640.0,1222.0,716.0,802.0,0
2023-01-14,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,61,54,7,21,0,1518,0,109,1409,1409,109,3,0,0.38737731331164005,1.0,44.3223576693954,0.8507950554622074,52.66483560231073,0.8346501778183177,671.0,1338.0,685.0,724.0,0
2023-01-15,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,207,186,21,48,0,1409,0,85,1324,1324,85,5,0,1.0,1.0,44.45213088982385,0.5783225704186934,27.931553396613104,0.6353503677466837,713.0,1447.0,711.0,613.0,0
2023-01-16,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,56,50,6,12,0,1324,0,78,1246,1246,78,2,0,0.2430305119985807,1.0,24.63505644086912,3.3862294762079563,53.33288606325536,0.8556806721217599,679.0,1532.0,725.0,521.0,0
2023-01-17,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,114,102,12,33,0,1246,0,89,1157,1157,89,4,0,0.5636376740592499,1.0,26.300166569965093,0.44834068002540584,40.698494140910356,0.754946787871757,680.0,1610.0,722.0,435.0,0
2023-01-18,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,149,134,15,20,0,1157,0,112,1045,1045,112,4,0,0.7382332202551679,1.0,24.52350580696597,3.151256757834795,42.43917335544347,0.8986420944655903,668.0,1699.0,745.0,300.0,0
2023-01-19,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,96,86,10,19,0,1045,0,135,910,910,135,3,0,0.4362063823286968,1.0,15.580328132305256,4.6873219546684455,44.372587098716345,0.6856499581127118,684.0,1811.0,706.0,204.0,0
2023-01-20,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,231,207,24,54,0,910,0,108,802,802,108,4,0,1.0,1.0,37.91168898189084,3.739049420985971,56.09835538108161,0.7016775660015885,724.0,1946.0,692.0,204.0,0
2023-01-21,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,173,155,18,29,0,802,0,78,724,724,78,2,0,0.9917150771030517,1.0,22.41797476903144,2.672213349014312,31.18326358564142,0.8013636944825188,716.0,2054.0,709.0,204.0,0
2023-01-22,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,89,80,9,25,0,724,0,111,613,613,111,4,0,0.4316513280495153,1.0,21.930117504663897,0.48406587576692917,38.27518569879967,0.66878465589675,685.0,2132.0,693.0,204.0,0
2023-01-23,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,225,202,23,77,0,613,0,92,521,521,92,2,0,0.9502163934488325,1.0,26.991141852214206,1.4094570057083717,33.9624879108321,0.7270418931758504,711.0,2243.0,709.0,204.0,0
2023-01-24,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,135,121,14,35,0,521,0,86,435,435,86,5,0,0.5873480352294072,1.0,31.699057679573215,0.7174036100143771,56.4621888517715,0.9348891670210125,725.0,2335.0,732.0,204.0,0
2023-01-25,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,114,102,12,44,0,435,0,135,300,300,135,2,0,0.500933201026457,1.0,20.03043320687678,1.4052341713565408,50.09851719668788,0.7613506808180223,722.0,2421.0,676.0,204.0,0
2023-01-26,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,77,69,8,17,0,300,0,96,204,204,96,4,0,0.3796847913565549,1.0,27.202068135498084,3.494308468790577,30.005355110483855,0.6314517012539689,745.0,2556.0,679.0,925.0,0
2023-01-27,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,128,115,13,33,0,204,1400,94,1510,1510,94,5,1400,0.5406013738304472,1.0,28.64474495516378,4.39496343354182,54.296141698733415,0.7109202619597431,706.0,2652.0,668.0,842.0,0
2023-01-28,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,55,49,6,12,0,1510,0,95,1415,1415,95,3,0,0.29274023303946334,1.0,27.01807495089541,1.8501149436814717,44.09308464398413,0.8464008667626459,692.0,2746.0,663.0,752.0,0
2023-01-29,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,208,187,21,22,0,1415,0,95,1320,1320,95,1,0,0.962389106874606,1.0,24.2168370165778,4.837612780485531,23.13803436223591,0.6635258590954011,709.0,2841.0,684.0,636.0,0
2023-01-30,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,166,149,17,59,0,1320,0,108,1212,1212,108,4,0,0.7707245309642752,1.0,37.995602350046326,1.7394144823420095,53.943253269345426,0.8502617616524317,693.0,2936.0,661.0,551.0,0
2023-01-31,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,65,58,7,18,0,1212,0,109,1103,1103,109,1,0,0.28941044428274637,1.0,24.073769193982482,4.92849592360314,24.274843423634202,0.654766546334233,709.0,3044.0,626.0,477.0,0
2023-02-01,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,101,90,11,23,0,1103,0,79,1024,1024,79,2,0,0.6058040975677357,1.0,22.992874194196585,4.182940738772687,29.663178101388638,0.8278917129963815,732.0,3066.0,628.0,396.0,0
2023-02-02,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,252,226,26,94,0,1024,0,99,925,925,99,4,0,1.0,1.0,24.238437292391655,0.7522650780549484,40.19302447814514,0.7611027310860632,676.0,3002.0,646.0,279.0,0
2023-02-03,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,116,104,12,29,0,925,0,83,842,842,83,5,0,0.4866875962036231,1.0,44.49445314499077,1.6917669762446408,39.357908956833626,0.6773067084815121,679.0,2968.0,666.0,279.0,0
2023-02-04,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,74,66,8,12,0,842,0,90,752,752,90,3,0,0.3201532007280968,1.0,19.722523795789805,4.54317220702195,30.62787915621024,0.7591360689667745,668.0,2932.0,692.0,279.0,0
2023-02-05,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,114,102,12,39,0,752,0,116,636,636,116,4,0,0.6649526492892776,1.0,41.237020216397376,2.2758790513377267,24.07283457511926,0.9204506096617193,663.0,2922.0,682.0,279.0,0
2023-02-06,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,59,53,6,20,0,636,0,85,551,551,85,2,0,0.32171916137970064,1.0,15.047677702165707,0.6718347828917437,24.475811308059754,0.6169114586443889,684.0,2953.0,680.0,279.0,0
2023-02-07,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,73,65,8,13,0,551,0,74,477,477,74,5,0,0.4413899128352812,1.0,44.1505389643235,0.6245053815697149,56.140206433331954,0.8434353632238788,661.0,2971.0,737.0,279.0,0
2023-02-08,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,122,109,13,24,0,477,0,81,396,396,81,3,0,0.5838959124892288,1.0,40.8249441995958,3.537461984591932,36.42144065108271,0.901377090576196,626.0,2926.0,805.0,279.0,0
2023-02-09,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,106,95,11,42,0,396,0,117,279,279,117,2,0,0.6271036590115245,1.0,24.896778021845577,0.01369776571782666,35.321232629554615,0.7312940481565438,628.0,2930.0,779.0,900.0,0
2023-02-10,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,205,184,21,63,0,279,1400,103,1576,1576,103,4,1400,0.9955576413338424,1.0,24.018607626031105,4.73530872677299,40.764449685626275,0.7049430827841194,646.0,2946.0,748.0,828.0,0
2023-02-11,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,141,126,15,35,0,1576,0,116,1460,1460,116,1,0,0.8249476508872254,1.0,44.53676838831615,0.2428740746438457,24.981228263338107,0.6353030063659949,666.0,2953.0,718.0,742.0,0
2023-02-12,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,169,152,17,17,0,1460,0,106,1354,1354,106,2,0,0.7360214305145188,1.0,39.52454082355396,4.688784059178163,51.92468052952244,0.8476736286627093,692.0,2974.0,729.0,625.0,0
2023-02-13,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,144,129,15,25,0,1354,0,83,1271,1271,83,4,0,0.644271882659172,1.0,23.54068578194382,4.408935594990131,27.237578927279436,0.9244961771367127,682.0,2964.0,773.0,498.0,0
2023-02-14,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,77,69,8,25,0,1271,0,131,1140,1140,131,5,0,0.3878980725844378,1.0,44.32693251341881,4.791825256666423,36.57779088303248,0.8612555550187094,680.0,2938.0,751.0,389.0,0
2023-02-15,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,138,124,14,43,0,1140,0,149,991,991,149,4,0,0.631754952038024,1.0,25.175094165669606,4.729256161136449,41.835541684966,0.7351603376073291,737.0,2984.0,709.0,282.0,0
2023-02-16,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,41,36,5,14,0,991,0,91,900,900,91,4,0,0.23302142405038867,1.0,36.256393604576886,4.378673815278119,56.093494232797454,0.8336059499879439,805.0,3055.0,722.0,282.0,0
2023-02-17,PHC-007,Delhi,North Delhi,North Delhi,26.142565465487603,84.59463573387636,Paracetamol 500mg,Analgesic,108,97,11,16,0,900,0,72,828,828,72,2,0,0.6394953411625938,1.0,34.44109734327365,2.2802383939719184,42.57038813021664,0.632556040446948,779.0,3057.0,732.0,282.0,0
